rule,frequency,sup,confidence,label,ID 
"['NNS', 'IN', 'PRP$']",1,1,1.0,NO,7887
"['NNS', 'IN', 'JJ']",2,2,1.0,NO,7888
"['NNS', 'IN', 'JJ', 'NN']",1,1,1.0,NO,7889
"['NNS', 'IN', 'JJS_best']",2,2,1.0,NO,7890
"['NNS', 'IN', 'JJS_best', 'NN']",2,2,1.0,NO,7891
"['NNS', 'IN', 'JJS_best', 'NN', 'NN']",1,1,1.0,NO,7892
"['NNS', 'IN', 'JJS_best', 'NN', 'RBS']",1,1,1.0,NO,7893
"['NNS', 'IN', 'JJS_best', 'RBS']",1,1,1.0,NO,7894
"['NNS', 'IN', 'RBS']",1,1,1.0,NO,7895
"['NNS', 'IN', 'VBZ']",1,1,1.0,NO,7896
"['NNS', 'IN', 'JJS_most']",4,4,1.0,NO,7897
"['NNS', 'IN', 'JJS_most', 'RB']",2,2,1.0,NO,7898
"['NNS', 'IN', 'JJS_most', 'RB', 'VBN']",2,2,1.0,NO,7899
"['NNS', 'IN', 'JJS_most', 'VBN']",2,2,1.0,NO,7900
"['NNS', 'IN', 'JJS_most', 'IN']",2,2,1.0,NO,7901
"['NNS', 'IN', 'JJS_most', 'IN', 'DT']",2,2,1.0,NO,7902
"['NNS', 'IN', 'JJS_most', 'DT']",2,2,1.0,NO,7903
"['NNS', 'IN', 'RB']",2,2,1.0,NO,7904
"['NNS', 'IN', 'RB', 'VBN']",2,2,1.0,NO,7905
"['NNS', 'IN', 'VBN']",2,2,1.0,NO,7906
"['NNS', 'IN', 'JJS_least']",2,2,1.0,NO,7907
"['NNS', 'IN', 'JJS_least', 'DT']",2,2,1.0,NO,7908
"['NNS', 'IN', 'JJS_least', 'DT', 'NN']",2,2,1.0,NO,7909
"['NNS', 'IN', 'JJS_least', 'NN']",2,2,1.0,NO,7910
"['NNS', 'DT_all']",10,10,1.0,NO,7911
"['NNS', 'DT_all', 'IN']",4,4,1.0,NO,7912
"['NNS', 'DT_all', 'IN', 'DT']",2,2,1.0,NO,7913
"['NNS', 'DT_all', 'DT']",3,3,1.0,NO,7914
"['NNS', 'DT_all', 'NN']",4,4,1.0,NO,7915
"['NNS', 'DT_all', 'NN', 'DT']",1,1,1.0,NO,7916
"['NNS', 'DT_all', 'NN', 'VBZ']",1,1,1.0,NO,7917
"['NNS', 'DT_all', 'NNS']",3,3,1.0,NO,7918
"['NNS', 'DT_all', 'NNS', ""''""]",1,1,1.0,NO,7919
"['NNS', 'DT_all', 'NNS', 'IN']",2,2,1.0,NO,7920
"['NNS', 'DT_all', ""''""]",1,1,1.0,NO,7921
"['NNS', 'DT_all', 'JJ']",2,2,1.0,NO,7922
"['NNS', 'DT_all', 'JJ', 'NN']",1,1,1.0,NO,7923
"['NNS', 'DT_all', 'VBP']",2,2,1.0,NO,7924
"['NNS', 'DT_all', 'VBP', 'JJ']",1,1,1.0,NO,7925
"['NNS', 'DT_all', 'VBP', 'NN']",1,1,1.0,NO,7926
"['NNS', 'DT_all', 'VBZ']",1,1,1.0,NO,7927
"['NNS', 'DT']",31,31,1.0,NO,7928
"['NNS', 'DT', 'JJR_less']",2,2,1.0,NO,7929
"['NNS', 'DT', 'JJR_less', 'JJ']",2,2,1.0,NO,7930
"['NNS', 'DT', 'JJR_less', 'JJ', 'NNS']",2,2,1.0,NO,7931
"['NNS', 'DT', 'JJR_less', 'NNS']",2,2,1.0,NO,7932
"['NNS', 'DT', 'JJ']",5,5,1.0,NO,7933
"['NNS', 'DT', 'JJ', 'NNS']",2,2,1.0,NO,7934
"['NNS', 'DT', 'NNS']",5,5,1.0,NO,7935
"['NNS', 'DT', 'RBR']",2,2,1.0,NO,7936
"['NNS', 'DT', 'NN']",7,7,1.0,NO,7937
"['NNS', 'DT', 'VBD']",1,1,1.0,NO,7938
"['NNS', 'VBP']",23,23,1.0,NO,7939
"['NNS', 'VBP', 'RBS_most']",2,2,1.0,NO,7940
"['NNS', 'VBP', 'RBS_most', 'JJ']",2,2,1.0,NO,7941
"['NNS', 'VBP', 'RBS_most', 'JJ', 'NN']",2,2,1.0,NO,7942
"['NNS', 'VBP', 'RBS_most', 'NN']",2,2,1.0,NO,7943
"['NNS', 'VBP', 'JJ']",3,3,1.0,NO,7944
"['NNS', 'VBP', 'JJ', 'NN']",2,2,1.0,NO,7945
"['NNS', 'VBP', 'NN']",5,5,1.0,NO,7946
"['NNS', 'VBP', 'JJR_more']",1,1,1.0,NO,7947
"['NNS', 'VBP', 'JJR_more', 'PRP$']",1,1,1.0,NO,7948
"['NNS', 'VBP', 'JJR_more', 'PRP$', 'NN']",1,1,1.0,NO,7949
"['NNS', 'VBP', 'JJR_more', 'NN']",1,1,1.0,NO,7950
"['NNS', 'VBP', 'PRP$']",1,1,1.0,NO,7951
"['NNS', 'VBP', 'PRP$', 'NN']",1,1,1.0,NO,7952
"['NNS', 'VBP', 'NNS']",1,1,1.0,NO,7953
"['NNS', 'VBP', 'TO']",1,1,1.0,NO,7954
"['NNS', 'VBP', 'DT_both']",1,1,1.0,NO,7955
"['NNS', 'VBP', 'DT_both', 'IN']",1,1,1.0,NO,7956
"['NNS', 'VBP', 'DT_both', 'IN', 'DT']",1,1,1.0,NO,7957
"['NNS', 'VBP', 'DT_both', 'DT']",1,1,1.0,NO,7958
"['NNS', 'VBP', 'IN']",1,1,1.0,NO,7959
"['NNS', 'VBP', 'IN', 'DT']",1,1,1.0,NO,7960
"['NNS', 'VBP', 'DT']",1,1,1.0,NO,7961
"['NNS', ""''""]",8,8,1.0,NO,7962
"['NNS', 'PRP']",4,4,1.0,NO,7963
"['NNS', 'PRP', 'RB']",1,1,1.0,NO,7964
"['NNS', 'PRP', 'VBZ']",1,1,1.0,NO,7965
"['NNS', 'PRP', 'RB_most']",1,1,1.0,NO,7966
"['NNS', 'PRP', 'RB_most', 'VBP']",1,1,1.0,NO,7967
"['NNS', 'PRP', 'RB_most', 'VBP', 'TO']",1,1,1.0,NO,7968
"['NNS', 'PRP', 'RB_most', 'TO']",1,1,1.0,NO,7969
"['NNS', 'PRP', 'VBP']",1,1,1.0,NO,7970
"['NNS', 'PRP', 'VBP', 'TO']",1,1,1.0,NO,7971
"['NNS', 'PRP', 'TO']",1,1,1.0,NO,7972
"['NNS', 'RB']",18,18,1.0,NO,7973
"['NNS', 'RB', 'RBR_better']",2,2,1.0,NO,7974
"['NNS', 'RB', 'RBR_better', 'IN']",2,2,1.0,NO,7975
"['NNS', 'RB', 'RBR_better', 'IN', 'DT']",2,2,1.0,NO,7976
"['NNS', 'RB', 'RBR_better', 'DT']",2,2,1.0,NO,7977
"['NNS', 'RB', 'IN']",5,5,1.0,NO,7978
"['NNS', 'RB', 'IN', 'DT']",3,3,1.0,NO,7979
"['NNS', 'RB', 'IN', 'NN']",1,1,1.0,NO,7980
"['NNS', 'RB', 'IN', 'JJ']",1,1,1.0,NO,7981
"['NNS', 'RB', 'DT']",3,3,1.0,NO,7982
"['NNS', 'RB', 'JJ']",3,3,1.0,NO,7983
"['NNS', 'RB', 'JJR_worse']",1,1,1.0,NO,7984
"['NNS', 'RB', 'JJR_worse', 'IN']",1,1,1.0,NO,7985
"['NNS', 'RB', 'JJR_worse', 'IN', 'DT']",1,1,1.0,NO,7986
"['NNS', 'RB', 'JJR_worse', 'DT']",1,1,1.0,NO,7987
"['NNS', 'RB', 'VBN']",2,2,1.0,NO,7988
"['NNS', 'RB', 'RBR_more']",1,1,1.0,NO,7989
"['NNS', 'RB', 'RBR_more', 'IN']",1,1,1.0,NO,7990
"['NNS', 'RB', 'RBR_more', 'IN', 'NN']",1,1,1.0,NO,7991
"['NNS', 'RB', 'RBR_more', 'NN']",1,1,1.0,NO,7992
"['NNS', 'RB', 'NN']",2,2,1.0,NO,7993
"['NNS', 'RB', 'JJ_top']",1,1,1.0,NO,7994
"['NNS', 'RB', 'JJ_top', 'NNS']",1,1,1.0,NO,7995
"['NNS', 'RB', 'JJ_top', 'NNS', 'RB']",1,1,1.0,NO,7996
"['NNS', 'RB', 'JJ_top', 'RB']",1,1,1.0,NO,7997
"['NNS', 'RB', 'NNS']",1,1,1.0,NO,7998
"['NNS', 'RB', 'NNS', 'RB']",1,1,1.0,NO,7999
"['NNS', 'RB', 'RB']",1,1,1.0,NO,8000
"['NNS', 'RB', 'JJR_more']",1,1,1.0,NO,8001
"['NNS', 'RB', 'JJR_more', 'IN']",1,1,1.0,NO,8002
"['NNS', 'RB', 'JJR_more', 'IN', 'JJ']",1,1,1.0,NO,8003
"['NNS', 'RB', 'JJR_more', 'JJ']",1,1,1.0,NO,8004
"['NNS', 'JJR_less']",2,2,1.0,NO,8005
"['NNS', 'JJR_less', 'JJ']",2,2,1.0,NO,8006
"['NNS', 'JJR_less', 'JJ', 'NNS']",2,2,1.0,NO,8007
"['NNS', 'JJR_less', 'NNS']",2,2,1.0,NO,8008
"['NNS', 'JJ']",22,22,1.0,NO,8009
"['NNS', 'JJ', 'NNS']",5,5,1.0,NO,8010
"['NNS', 'JJ', 'RB']",1,1,1.0,NO,8011
"['NNS', 'JJ', 'NN']",6,6,1.0,NO,8012
"['NNS', 'JJ', 'CC']",1,1,1.0,NO,8013
"['NNS', 'JJ', 'IN']",1,1,1.0,NO,8014
"['NNS', 'NNS']",19,19,1.0,NO,8015
"['NNS', 'NNS', ""''""]",1,1,1.0,NO,8016
"['NNS', 'NNS', 'IN']",2,2,1.0,NO,8017
"['NNS', 'NNS', 'IN_like']",1,1,1.0,NO,8018
"['NNS', 'NNS', 'IN_like', 'DT']",1,1,1.0,NO,8019
"['NNS', 'NNS', 'IN_like', 'DT', 'NN']",1,1,1.0,NO,8020
"['NNS', 'NNS', 'IN_like', 'NN']",1,1,1.0,NO,8021
"['NNS', 'NNS', 'DT']",1,1,1.0,NO,8022
"['NNS', 'NNS', 'DT', 'NN']",1,1,1.0,NO,8023
"['NNS', 'NNS', 'NN']",1,1,1.0,NO,8024
"['NNS', 'NNS', 'RB']",1,1,1.0,NO,8025
"['NNS', 'RBR_lifejess']",1,1,1.0,NO,8026
"['NNS', 'RBR_lifejess', 'CC']",1,1,1.0,NO,8027
"['NNS', 'RBR_lifejess', 'CC', 'DT']",1,1,1.0,NO,8028
"['NNS', 'RBR_lifejess', 'DT']",1,1,1.0,NO,8029
"['NNS', 'CC']",21,21,1.0,NO,8030
"['NNS', 'CC', 'DT']",3,3,1.0,NO,8031
"['NNS', 'CC', 'DT', 'NN']",1,1,1.0,NO,8032
"['NNS', 'CC', 'DT', 'JJ']",1,1,1.0,NO,8033
"['NNS', 'CC', 'PDT_all']",1,1,1.0,NO,8034
"['NNS', 'CC', 'PDT_all', 'DT']",1,1,1.0,NO,8035
"['NNS', 'CC', 'PDT_all', 'DT', 'NN']",1,1,1.0,NO,8036
"['NNS', 'CC', 'PDT_all', 'NN']",1,1,1.0,NO,8037
"['NNS', 'CC', 'NN']",3,3,1.0,NO,8038
"['NNS', 'CC', 'JJR_more']",2,2,1.0,NO,8039
"['NNS', 'CC', 'JJR_more', ""''""]",1,1,1.0,NO,8040
"['NNS', 'CC', 'JJR_more', 'IN']",1,1,1.0,NO,8041
"['NNS', 'CC', 'JJR_more', 'IN', 'NN']",1,1,1.0,NO,8042
"['NNS', 'CC', 'JJR_more', 'NN']",1,1,1.0,NO,8043
"['NNS', 'CC', ""''""]",1,1,1.0,NO,8044
"['NNS', 'CC', 'JJS_most']",2,2,1.0,NO,8045
"['NNS', 'CC', 'JJS_most', 'RB']",2,2,1.0,NO,8046
"['NNS', 'CC', 'JJS_most', 'RB', 'JJ']",2,2,1.0,NO,8047
"['NNS', 'CC', 'JJS_most', 'JJ']",2,2,1.0,NO,8048
"['NNS', 'CC', 'RB']",2,2,1.0,NO,8049
"['NNS', 'CC', 'RB', 'JJ']",2,2,1.0,NO,8050
"['NNS', 'CC', 'JJ']",3,3,1.0,NO,8051
"['NNS', 'CC', 'DT_all']",3,3,1.0,NO,8052
"['NNS', 'CC', 'DT_all', 'NNS']",2,2,1.0,NO,8053
"['NNS', 'CC', 'DT_all', 'NNS', 'IN']",2,2,1.0,NO,8054
"['NNS', 'CC', 'DT_all', 'IN']",2,2,1.0,NO,8055
"['NNS', 'CC', 'DT_all', 'VBP']",1,1,1.0,NO,8056
"['NNS', 'CC', 'DT_all', 'VBP', 'NN']",1,1,1.0,NO,8057
"['NNS', 'CC', 'DT_all', 'NN']",1,1,1.0,NO,8058
"['NNS', 'CC', 'NNS']",2,2,1.0,NO,8059
"['NNS', 'CC', 'NNS', 'IN']",2,2,1.0,NO,8060
"['NNS', 'CC', 'IN']",3,3,1.0,NO,8061
"['NNS', 'CC', 'IN', 'NN']",1,1,1.0,NO,8062
"['NNS', 'CC', 'VBP']",1,1,1.0,NO,8063
"['NNS', 'CC', 'VBP', 'NN']",1,1,1.0,NO,8064
"['NNS', 'CC', 'VBN_compar']",1,1,1.0,NO,8065
"['NNS', 'CC', 'VBN_compar', 'DT']",1,1,1.0,NO,8066
"['NNS', 'CC', 'VBN_compar', 'DT', 'JJ']",1,1,1.0,NO,8067
"['NNS', 'CC', 'VBN_compar', 'JJ']",1,1,1.0,NO,8068
"['NNS', 'MD']",3,3,1.0,NO,8069
"['NNS', 'MD', 'VB_like']",1,1,1.0,NO,8070
"['NNS', 'MD', 'VB_like', 'JJ']",1,1,1.0,NO,8071
"['NNS', 'MD', 'VB_like', 'JJ', 'NNS']",1,1,1.0,NO,8072
"['NNS', 'MD', 'VB_like', 'NNS']",1,1,1.0,NO,8073
"['NNS', 'MD', 'JJ']",1,1,1.0,NO,8074
"['NNS', 'MD', 'JJ', 'NNS']",1,1,1.0,NO,8075
"['NNS', 'MD', 'NNS']",1,1,1.0,NO,8076
"['NNS', 'WDT']",2,2,1.0,NO,8077
"['NNS', 'WDT', 'DT_both']",1,1,1.0,NO,8078
"['NNS', 'WDT', 'DT_both', 'VBP']",1,1,1.0,NO,8079
"['NNS', 'WDT', 'DT_both', 'VBP', 'NNS']",1,1,1.0,NO,8080
"['NNS', 'WDT', 'DT_both', 'NNS']",1,1,1.0,NO,8081
"['NNS', 'WDT', 'VBP']",1,1,1.0,NO,8082
"['NNS', 'WDT', 'VBP', 'NNS']",1,1,1.0,NO,8083
"['NNS', 'WDT', 'NNS']",1,1,1.0,NO,8084
"['NNS', 'RBR']",2,2,1.0,NO,8085
"['NNS', 'RBR_better']",2,2,1.0,NO,8086
"['NNS', 'RBR_better', 'IN']",2,2,1.0,NO,8087
"['NNS', 'RBR_better', 'IN', 'DT']",2,2,1.0,NO,8088
"['NNS', 'RBR_better', 'DT']",2,2,1.0,NO,8089
"['NNS', 'CD']",1,1,1.0,NO,8090
"['NNS', 'CD', 'IN']",1,1,1.0,NO,8091
"['NNS', 'RB_most']",3,3,1.0,NO,8092
"['NNS', 'RB_most', 'WP']",1,1,1.0,NO,8093
"['NNS', 'RB_most', 'WP', 'VBP']",1,1,1.0,NO,8094
"['NNS', 'RB_most', 'VBP']",2,2,1.0,NO,8095
"['NNS', 'RB_most', 'VBP', 'TO']",1,1,1.0,NO,8096
"['NNS', 'RB_most', 'JJ']",1,1,1.0,NO,8097
"['NNS', 'RB_most', 'JJ', 'IN']",1,1,1.0,NO,8098
"['NNS', 'RB_most', 'IN']",1,1,1.0,NO,8099
"['NNS', 'RB_most', 'TO']",1,1,1.0,NO,8100
"['NNS', 'WP']",1,1,1.0,NO,8101
"['NNS', 'WP', 'VBP']",1,1,1.0,NO,8102
"['NNS', 'VB_like']",1,1,1.0,NO,8103
"['NNS', 'VB_like', 'JJ']",1,1,1.0,NO,8104
"['NNS', 'VB_like', 'JJ', 'NNS']",1,1,1.0,NO,8105
"['NNS', 'VB_like', 'NNS']",1,1,1.0,NO,8106
"['NNS', 'PDT_all']",8,8,1.0,NO,8107
"['NNS', 'PDT_all', 'DT']",8,8,1.0,NO,8108
"['NNS', 'PDT_all', 'DT', 'NN']",4,4,1.0,NO,8109
"['NNS', 'PDT_all', 'DT', 'RBR']",1,1,1.0,NO,8110
"['NNS', 'PDT_all', 'DT', 'NNS']",3,3,1.0,NO,8111
"['NNS', 'PDT_all', 'NN']",4,4,1.0,NO,8112
"['NNS', 'PDT_all', 'RBR']",1,1,1.0,NO,8113
"['NNS', 'PDT_all', 'NNS']",3,3,1.0,NO,8114
"['NNS', 'VBG']",4,4,1.0,NO,8115
"['NNS', 'VBG', 'JJS_best']",1,1,1.0,NO,8116
"['NNS', 'VBG', 'JJS_best', 'NN']",1,1,1.0,NO,8117
"['NNS', 'VBG', 'JJS_best', 'NN', 'NNS']",1,1,1.0,NO,8118
"['NNS', 'VBG', 'JJS_best', 'NNS']",1,1,1.0,NO,8119
"['NNS', 'VBG', 'NN']",1,1,1.0,NO,8120
"['NNS', 'VBG', 'NN', 'NNS']",1,1,1.0,NO,8121
"['NNS', 'VBG', 'NNS']",1,1,1.0,NO,8122
"['NNS', 'VBG', 'DT']",1,1,1.0,NO,8123
"['NNS', 'JJS_best']",3,3,1.0,NO,8124
"['NNS', 'JJS_best', 'NN']",3,3,1.0,NO,8125
"['NNS', 'JJS_best', 'NN', 'NNS']",1,1,1.0,NO,8126
"['NNS', 'JJS_best', 'NN', 'NN']",1,1,1.0,NO,8127
"['NNS', 'JJS_best', 'NN', 'RBS']",1,1,1.0,NO,8128
"['NNS', 'JJS_best', 'NNS']",1,1,1.0,NO,8129
"['NNS', 'JJS_best', 'RBS']",1,1,1.0,NO,8130
"['NNS', 'JJ_last']",1,1,1.0,NO,8131
"['NNS', 'JJ_last', 'JJ']",1,1,1.0,NO,8132
"['NNS', 'JJ_last', 'JJ', 'RB']",1,1,1.0,NO,8133
"['NNS', 'JJ_last', 'RB']",1,1,1.0,NO,8134
"['NNS', 'JJR_more']",4,4,1.0,NO,8135
"['NNS', 'JJR_more', ""''""]",1,1,1.0,NO,8136
"['NNS', 'JJR_more', 'PRP$']",1,1,1.0,NO,8137
"['NNS', 'JJR_more', 'PRP$', 'NN']",1,1,1.0,NO,8138
"['NNS', 'JJR_more', 'NN']",2,2,1.0,NO,8139
"['NNS', 'JJR_more', 'IN']",2,2,1.0,NO,8140
"['NNS', 'JJR_more', 'IN', 'NN']",1,1,1.0,NO,8141
"['NNS', 'JJR_more', 'IN', 'JJ']",1,1,1.0,NO,8142
"['NNS', 'JJR_more', 'JJ']",1,1,1.0,NO,8143
"['NNS', 'VBD']",7,7,1.0,NO,8144
"['NNS', 'VBD', 'PDT_all']",2,2,1.0,NO,8145
"['NNS', 'VBD', 'PDT_all', 'DT']",2,2,1.0,NO,8146
"['NNS', 'VBD', 'PDT_all', 'DT', 'NN']",1,1,1.0,NO,8147
"['NNS', 'VBD', 'PDT_all', 'DT', 'NNS']",1,1,1.0,NO,8148
"['NNS', 'VBD', 'PDT_all', 'NN']",1,1,1.0,NO,8149
"['NNS', 'VBD', 'PDT_all', 'NNS']",1,1,1.0,NO,8150
"['NNS', 'VBD', 'DT']",2,2,1.0,NO,8151
"['NNS', 'VBD', 'DT', 'NN']",1,1,1.0,NO,8152
"['NNS', 'VBD', 'DT', 'NNS']",1,1,1.0,NO,8153
"['NNS', 'VBD', 'NN']",1,1,1.0,NO,8154
"['NNS', 'VBD', 'NNS']",1,1,1.0,NO,8155
"['NNS', 'VBZ']",8,8,1.0,NO,8156
"['NNS', 'VBZ', 'RB_togeth']",1,1,1.0,NO,8157
"['NNS', 'VBZ', 'RB_togeth', 'DT']",1,1,1.0,NO,8158
"['NNS', 'VBZ', 'RB_togeth', 'DT', 'JJ']",1,1,1.0,NO,8159
"['NNS', 'VBZ', 'RB_togeth', 'JJ']",1,1,1.0,NO,8160
"['NNS', 'VBZ', 'DT']",1,1,1.0,NO,8161
"['NNS', 'VBZ', 'DT', 'JJ']",1,1,1.0,NO,8162
"['NNS', 'VBZ', 'JJ']",1,1,1.0,NO,8163
"['NNS', 'RB_togeth']",3,3,1.0,NO,8164
"['NNS', 'RB_togeth', 'DT']",1,1,1.0,NO,8165
"['NNS', 'RB_togeth', 'DT', 'JJ']",1,1,1.0,NO,8166
"['NNS', 'RB_togeth', 'JJ']",1,1,1.0,NO,8167
"['NNS', 'RB_togeth', 'IN']",1,1,1.0,NO,8168
"['NNS', 'RB_togeth', 'IN', 'RP']",1,1,1.0,NO,8169
"['NNS', 'RB_togeth', 'RP']",1,1,1.0,NO,8170
"['NNS', 'RB_togeth', 'VBP']",1,1,1.0,NO,8171
"['NNS', 'RB_togeth', 'VBP', 'NN']",1,1,1.0,NO,8172
"['NNS', 'RB_togeth', 'NN']",1,1,1.0,NO,8173
"['NNS', 'RP']",1,1,1.0,NO,8174
"['NNS', 'CC_both']",1,1,1.0,NO,8175
"['NNS', 'CC_both', 'IN']",1,1,1.0,NO,8176
"['NNS', 'CC_both', 'IN', 'DT']",1,1,1.0,NO,8177
"['NNS', 'CC_both', 'DT']",1,1,1.0,NO,8178
"['NNS', 'JJS_most']",6,6,1.0,NO,8179
"['NNS', 'JJS_most', 'RB']",4,4,1.0,NO,8180
"['NNS', 'JJS_most', 'RB', 'JJ']",2,2,1.0,NO,8181
"['NNS', 'JJS_most', 'RB', 'VBN']",2,2,1.0,NO,8182
"['NNS', 'JJS_most', 'JJ']",2,2,1.0,NO,8183
"['NNS', 'JJS_most', 'VBN']",2,2,1.0,NO,8184
"['NNS', 'JJS_most', 'IN']",2,2,1.0,NO,8185
"['NNS', 'JJS_most', 'IN', 'DT']",2,2,1.0,NO,8186
"['NNS', 'JJS_most', 'DT']",2,2,1.0,NO,8187
"['NNS', 'DT_both']",4,4,1.0,NO,8188
"['NNS', 'DT_both', 'VBN']",1,1,1.0,NO,8189
"['NNS', 'DT_both', 'VBN', 'RB']",1,1,1.0,NO,8190
"['NNS', 'DT_both', 'RB']",1,1,1.0,NO,8191
"['NNS', 'DT_both', 'IN']",2,2,1.0,NO,8192
"['NNS', 'DT_both', 'IN', 'PRP$']",1,1,1.0,NO,8193
"['NNS', 'DT_both', 'IN', 'DT']",1,1,1.0,NO,8194
"['NNS', 'DT_both', 'PRP$']",1,1,1.0,NO,8195
"['NNS', 'DT_both', 'VBP']",1,1,1.0,NO,8196
"['NNS', 'DT_both', 'VBP', 'NNS']",1,1,1.0,NO,8197
"['NNS', 'DT_both', 'NNS']",1,1,1.0,NO,8198
"['NNS', 'DT_both', 'DT']",1,1,1.0,NO,8199
"['NNS', 'VBN']",4,4,1.0,NO,8200
"['NNS', 'VBN', 'RB']",1,1,1.0,NO,8201
"['NNS', 'RBS_most']",4,4,1.0,NO,8202
"['NNS', 'RBS_most', 'JJ']",4,4,1.0,NO,8203
"['NNS', 'RBS_most', 'JJ', 'NN']",2,2,1.0,NO,8204
"['NNS', 'RBS_most', 'JJ', 'NNS']",2,2,1.0,NO,8205
"['NNS', 'RBS_most', 'NN']",2,2,1.0,NO,8206
"['NNS', 'RBS_most', 'NNS']",2,2,1.0,NO,8207
"['NNS', 'RBR_earlier']",1,1,1.0,NO,8208
"['NNS', 'RBR_earlier', 'PRP']",1,1,1.0,NO,8209
"['NNS', 'RBR_earlier', 'PRP', 'VBZ']",1,1,1.0,NO,8210
"['NNS', 'RBR_earlier', 'VBZ']",1,1,1.0,NO,8211
"['NNS', 'PRP$']",2,2,1.0,NO,8212
"['NNS', 'PRP$', 'NN']",1,1,1.0,NO,8213
"['NNS', 'JJR_worse']",1,1,1.0,NO,8214
"['NNS', 'JJR_worse', 'IN']",1,1,1.0,NO,8215
"['NNS', 'JJR_worse', 'IN', 'DT']",1,1,1.0,NO,8216
"['NNS', 'JJR_worse', 'DT']",1,1,1.0,NO,8217
"['NNS', ':']",2,2,1.0,NO,8218
"['NNS', 'RBS']",1,1,1.0,NO,8219
"['NNS', 'TO']",2,2,1.0,NO,8220
"['NNS', 'IN_versus']",1,1,1.0,NO,8221
"['NNS', 'IN_versus', 'JJ']",1,1,1.0,NO,8222
"['NNS', 'IN_versus', 'JJ', 'CC']",1,1,1.0,NO,8223
"['NNS', 'IN_versus', 'CC']",1,1,1.0,NO,8224
"['NNS', 'RBR_more']",2,2,1.0,NO,8225
"['NNS', 'RBR_more', 'IN']",1,1,1.0,NO,8226
"['NNS', 'RBR_more', 'IN', 'NN']",1,1,1.0,NO,8227
"['NNS', 'RBR_more', 'NN']",2,2,1.0,NO,8228
"['NNS', 'RBR_more', 'JJ']",1,1,1.0,NO,8229
"['NNS', 'RBR_more', 'JJ', 'NN']",1,1,1.0,NO,8230
"['NNS', 'JJ_top']",1,1,1.0,NO,8231
"['NNS', 'JJ_top', 'NNS']",1,1,1.0,NO,8232
"['NNS', 'JJ_top', 'NNS', 'RB']",1,1,1.0,NO,8233
"['NNS', 'JJ_top', 'RB']",1,1,1.0,NO,8234
"['NNS', 'JJS_least']",2,2,1.0,NO,8235
"['NNS', 'JJS_least', 'DT']",2,2,1.0,NO,8236
"['NNS', 'JJS_least', 'DT', 'NN']",2,2,1.0,NO,8237
"['NNS', 'JJS_least', 'NN']",2,2,1.0,NO,8238
"['NNS', 'VBN_compar']",1,1,1.0,NO,8239
"['NNS', 'VBN_compar', 'DT']",1,1,1.0,NO,8240
"['NNS', 'VBN_compar', 'DT', 'JJ']",1,1,1.0,NO,8241
"['NNS', 'VBN_compar', 'JJ']",1,1,1.0,NO,8242
"['NNS', 'WRB']",1,1,1.0,NO,8243
"['NNS', 'RB_prefer']",1,1,1.0,NO,8244
"['NNS', 'RB_prefer', 'VBG']",1,1,1.0,NO,8245
"['NNS', 'RB_prefer', 'VBG', 'DT']",1,1,1.0,NO,8246
"['NNS', 'RB_prefer', 'DT']",1,1,1.0,NO,8247
"['JJR_more', 'IN', 'PRP$']",1,1,1.0,NO,8248
"['JJR_more', 'IN', 'CD']",4,4,1.0,NO,8249
"['JJR_more', 'IN', 'DT']",11,11,1.0,NO,8250
"['JJR_more', 'IN', 'VBZ']",1,1,1.0,NO,8251
"['JJR_more', 'IN', 'IN']",1,1,1.0,NO,8252
"['JJR_more', 'IN', 'JJ']",1,1,1.0,NO,8253
"['JJR_more', 'JJ', 'CD']",1,1,1.0,NO,8254
"['JJR_more', 'JJ', 'JJ']",1,1,1.0,NO,8255
"['JJR_more', 'JJ', 'NN']",1,1,1.0,NO,8256
"['JJR_more', 'JJ', ""''""]",2,2,1.0,NO,8257
"['JJR_more', 'CC', 'DT']",1,1,1.0,NO,8258
"['JJR_more', 'CC', 'JJR']",1,1,1.0,NO,8259
"['JJR_more', 'NNS']",6,6,1.0,NO,8260
"['JJR_more', 'NNS', ""''""]",1,1,1.0,NO,8261
"['JJR_more', 'NNS', 'IN']",2,2,1.0,NO,8262
"['JJR_more', 'NNS', ':']",1,1,1.0,NO,8263
"['JJR_more', 'NNS', 'VBP']",1,1,1.0,NO,8264
"['JJR_more', 'NNS', 'CC']",1,1,1.0,NO,8265
"['JJR_more', ""''""]",7,7,1.0,NO,8266
"['JJR_more', 'PRP$']",2,2,1.0,NO,8267
"['JJR_more', 'PRP$', 'NN']",1,1,1.0,NO,8268
"['JJR_more', 'CD']",5,5,1.0,NO,8269
"['JJR_more', 'DT']",12,12,1.0,NO,8270
"['JJR_more', ':']",1,1,1.0,NO,8271
"['JJR_more', 'VBP']",1,1,1.0,NO,8272
"['JJR_more', 'VBZ']",1,1,1.0,NO,8273
"['JJR_more', 'RB']",1,1,1.0,NO,8274
"['JJR_more', 'RB', 'IN']",1,1,1.0,NO,8275
"['JJR_more', 'JJR']",1,1,1.0,NO,8276
"['JJR', 'NNS']",3,3,1.0,NO,8277
"['JJR', 'NNS', 'IN_like']",1,1,1.0,NO,8278
"['JJR', 'NNS', 'IN_like', 'DT']",1,1,1.0,NO,8279
"['JJR', 'NNS', 'IN_like', 'DT', 'VBD']",1,1,1.0,NO,8280
